ID,BIOSAMPLE_ACCESSION,ROLLINGDB_ID,ISOLATION_LOCATION,DB_OF_ORIGIN,TESTING_LOCATION,STUDY_NAME,STUDY_PMID,MEDIA,MOXI,MOXI_lower_bound,MOXI_upper_bound,MOXI_midpoint,category,Path,MOXI_quality
site.06.subj.RLH_0322-14.lab.06MIL0357.iso.1,ERS2394876,ERR2510560,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.5,0.5,0.5,0.5,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2510560/pilon/ERR2510560,MEDIUM
site.06.subj.SZH_0042-14.lab.06MIL0358.iso.1,ERS2394877,ERR2510561,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,<=0.03,,0.03,0.03,original_test_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2510561/pilon/ERR2510561,HIGH
site.06.subj.MHL_0222-14.lab.06MIL0359.iso.1,ERS2394878,ERR2510562,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.06,0.06,0.06,0.06,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2510562/pilon/ERR2510562,HIGH
site.06.subj.MHL_0210-14.lab.06MIL0360.iso.1,ERS2394879,ERR2510563,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,<=0.03,,0.03,0.03,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2510563/pilon/ERR2510563,HIGH
site.06.subj.BVH_0026_14.lab.06MIL0361.iso.1,ERS2394880,ERR2510564,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.25,0.25,0.25,0.25,original_test_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2510564/pilon/ERR2510564,MEDIUM
site.06.subj.NHM_0287-14.lab.06MIL0363.iso.1,ERS2394882,ERR2510566,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,<=0.03,,0.03,0.03,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2510566/pilon/ERR2510566,HIGH
site.06.subj.SGD_0063-14.lab.06MIL0365.iso.1,ERS2394884,ERR2510568,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.06,0.06,0.06,0.06,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2510568/pilon/ERR2510568,HIGH
site.06.subj.SGD_0069-14.lab.06MIL0367.iso.1,ERS2394886,ERR2510570,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.06,0.06,0.06,0.06,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2510570/pilon/ERR2510570,HIGH
site.06.subj.MHL_0172-14.lab.06MIL0368.iso.1,ERS2394887,ERR2510571,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.06,0.06,0.06,0.06,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2510571/pilon/ERR2510571,MEDIUM
site.06.subj.NHM_0295-14.lab.06MIL0369.iso.1,ERS2394888,ERR2510572,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,1.0,1.0,1.0,1.0,original_test_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2510572/pilon/ERR2510572,HIGH
site.06.subj.RLH_0315-14.lab.06MIL0370.iso.1,ERS2394889,ERR2510573,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,<=0.03,,0.03,0.03,original_test_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2510573/pilon/ERR2510573,HIGH
site.06.subj.SGD_0068-14.lab.06MIL0371.iso.1,ERS2394890,ERR2510574,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,>2.0,2.0,,4.0,original_test_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2510574/pilon/ERR2510574,MEDIUM
site.06.subj.JHL_0011-14.lab.06MIL0372.iso.1,ERS2394891,ERR2510575,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.06,0.06,0.06,0.06,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2510575/pilon/ERR2510575,MEDIUM
site.06.subj.JHL_0016-14.lab.06MIL0373.iso.1,ERS2394892,ERR2510576,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,1.0,1.0,1.0,1.0,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2510576/pilon/ERR2510576,HIGH
site.06.subj.PIMS_0056-14.lab.06MIL0374.iso.1,ERS2394893,ERR2510577,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.06,0.06,0.06,0.06,original_test_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2510577/pilon/ERR2510577,HIGH
site.06.subj.RLH_0320-14.lab.06MIL0378.iso.1,ERS2394897,ERR2510581,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,<=0.03,,0.03,0.03,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2510581/pilon/ERR2510581,HIGH
site.06.subj.RLH_0318-14.lab.06MIL0379.iso.1,ERS2394898,ERR2510582,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.06,0.06,0.06,0.06,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2510582/pilon/ERR2510582,HIGH
site.06.subj.RLH_0321-14.lab.06MIL0380.iso.1,ERS2394899,ERR2510583,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.06,0.06,0.06,0.06,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2510583/pilon/ERR2510583,MEDIUM
site.06.subj.BVH_0029-14.lab.06MIL0382.iso.1,ERS2394901,ERR2510585,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,<=0.03,,0.03,0.03,original_test_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2510585/pilon/ERR2510585,HIGH
site.06.subj.BVH_0027-14.lab.06MIL0383.iso.1,ERS2394902,ERR2510586,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.5,0.5,0.5,0.5,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2510586/pilon/ERR2510586,HIGH
site.06.subj.NHM_0299-14.lab.06MIL0387.iso.1,ERS2394903,ERR2510587,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,1.0,1.0,1.0,1.0,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2510587/pilon/ERR2510587,HIGH
site.06.subj.SZR_0046-14.lab.06MIL0390.iso.1,ERS2394905,ERR2510589,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.5,0.5,0.5,0.5,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2510589/pilon/ERR2510589,HIGH
site.06.subj.JHL_0090-14.lab.06MIL0391.iso.1,ERS2394906,ERR2510590,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.5,0.5,0.5,0.5,original_test_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2510590/pilon/ERR2510590,MEDIUM
site.06.subj.SSM_0163-14.lab.06MIL0393.iso.1,ERS2394908,ERR2510592,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,2.0,2.0,2.0,2.0,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2510592/pilon/ERR2510592,HIGH
site.06.subj.SZH_0047-14.lab.06MIL0397.iso.1,ERS2394912,ERR2510596,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.06,0.06,0.06,0.06,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2510596/pilon/ERR2510596,HIGH
site.06.subj.SSM_0167_14.lab.06MIL0401.iso.1,ERS2394915,ERR2510599,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.12,0.12,0.12,0.12,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2510599/pilon/ERR2510599,MEDIUM
site.06.subj.RLH_0319-14.lab.06MIL0402.iso.1,ERS2394916,ERR2510600,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,2.0,2.0,2.0,2.0,original_test_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2510600/pilon/ERR2510600,HIGH
site.06.subj.RLH_0708-R.lab.06MIL0403.iso.1,ERS2394917,ERR2510601,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,<=0.03,,0.03,0.03,original_test_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2510601/pilon/ERR2510601,HIGH
site.06.subj.RLH_0329-14.lab.06MIL0405.iso.1,ERS2394919,ERR2510603,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.06,0.06,0.06,0.06,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2510603/pilon/ERR2510603,HIGH
site.06.subj.NHM_0304-14.lab.06MIL0407.iso.1,ERS2394921,ERR2510605,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.5,0.5,0.5,0.5,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2510605/pilon/ERR2510605,HIGH
site.06.subj.SGD_0083-14.lab.06MIL0411.iso.1,ERS2394924,ERR2510608,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,<=0.03,,0.03,0.03,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2510608/pilon/ERR2510608,HIGH
site.06.subj.NHM_0313-14.lab.06MIL0413.iso.1,ERS2394925,ERR2510609,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,<=0.03,,0.03,0.03,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2510609/pilon/ERR2510609,HIGH
site.06.subj.SKT_0001-14.lab.06MIL0414.iso.1,ERS2394926,ERR2510610,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,2.0,2.0,2.0,2.0,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2510610/pilon/ERR2510610,MEDIUM
site.06.subj.JHL_0097-14.lab.06MIL0415.iso.1,ERS2394927,ERR2510611,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.5,0.5,0.5,0.5,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2510611/pilon/ERR2510611,HIGH
site.06.subj.JHL_0095-14.lab.06MIL0416.iso.1,ERS2394928,ERR2510612,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.06,0.06,0.06,0.06,original_test_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2510612/pilon/ERR2510612,HIGH
site.06.subj.JHL_0094-14.lab.06MIL0418.iso.1,ERS2394929,ERR2510613,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,<=0.03,,0.03,0.03,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2510613/pilon/ERR2510613,MEDIUM
site.06.subj.JHL_0096-14.lab.06MIL0419.iso.1,ERS2394930,ERR2510614,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.25,0.25,0.25,0.25,original_test_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2510614/pilon/ERR2510614,HIGH
site.06.subj.MHL_0743-R.lab.06MIL0420.iso.1,ERS2394931,ERR2510615,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,<=0.03,,0.03,0.03,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2510615/pilon/ERR2510615,HIGH
site.06.subj.RLH_0345-14.lab.06MIL0421.iso.1,ERS2394932,ERR2510616,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,1.0,1.0,1.0,1.0,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2510616/pilon/ERR2510616,HIGH
site.06.subj.NHM_0310-14.lab.06MIL0423.iso.1,ERS2394934,ERR2510618,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,<=0.03,,0.03,0.03,original_test_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2510618/pilon/ERR2510618,HIGH
site.06.subj.SGD_0067-14.lab.06MIL0424.iso.1,ERS2394935,ERR2510619,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,1.0,1.0,1.0,1.0,original_test_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2510619/pilon/ERR2510619,HIGH
site.06.subj.PIMS_0053-14.lab.06MIL0425.iso.1,ERS2394936,ERR2510620,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,<=0.03,,0.03,0.03,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2510620/pilon/ERR2510620,MEDIUM
site.06.subj.NHM_0233-14.lab.06MIL0426.iso.1,ERS2394937,ERR2510621,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.06,0.06,0.06,0.06,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2510621/pilon/ERR2510621,HIGH
site.06.subj.JHL_0100-14.lab.06MIL0428.iso.1,ERS2394938,ERR2510622,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,<=0.03,,0.03,0.03,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2510622/pilon/ERR2510622,HIGH
site.06.subj.SKT_0007-14.lab.06MIL0429.iso.1,ERS2394939,ERR2510623,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.5,0.5,0.5,0.5,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2510623/pilon/ERR2510623,HIGH
site.06.subj.NHM_0314-14.lab.06MIL0430.iso.1,ERS2394940,ERR2510624,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,<=0.03,,0.03,0.03,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2510624/pilon/ERR2510624,HIGH
site.06.subj.BVH_0019-14.lab.06MIL0431.iso.1,ERS2394941,ERR2510625,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.5,0.5,0.5,0.5,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2510625/pilon/ERR2510625,MEDIUM
site.06.subj.SKT_0004-14.lab.06MIL0432.iso.1,ERS2394942,ERR2510626,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,<=0.03,,0.03,0.03,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2510626/pilon/ERR2510626,HIGH
site.06.subj.JHL_0106-14.lab.06MIL0435.iso.1,ERS2394945,ERR2510629,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,<=0.03,,0.03,0.03,original_test_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2510629/pilon/ERR2510629,MEDIUM
site.06.subj.RLH_0192-13.lab.06MIL0436.iso.1,ERS2394946,ERR2510630,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,<=0.03,,0.03,0.03,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2510630/pilon/ERR2510630,MEDIUM
site.06.subj.BVH_0794-R.lab.06MIL0438.iso.1,ERS2394948,ERR2510632,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,<=0.03,,0.03,0.03,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2510632/pilon/ERR2510632,HIGH
site.06.subj.JHL_0103-14.lab.06MIL0441.iso.1,ERS2394951,ERR2510635,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,<=0.03,,0.03,0.03,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2510635/pilon/ERR2510635,HIGH
site.06.subj.JHL_0101-14.lab.06MIL0442.iso.1,ERS2394952,ERR2510636,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.06,0.06,0.06,0.06,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2510636/pilon/ERR2510636,HIGH
site.06.subj.MHL_0234-14.lab.06MIL0443.iso.1,ERS2394953,ERR2510637,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,<=0.03,,0.03,0.03,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2510637/pilon/ERR2510637,HIGH
site.06.subj.NHM_0320-14.lab.06MIL0444.iso.1,ERS2394954,ERR2510638,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,<=0.03,,0.03,0.03,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2510638/pilon/ERR2510638,HIGH
site.06.subj.JHL_0107-14.lab.06MIL0446.iso.1,ERS2394956,ERR2510640,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.25,0.25,0.25,0.25,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2510640/pilon/ERR2510640,HIGH
site.06.subj.SSM_0170-14.lab.06MIL0447.iso.1,ERS2394957,ERR2510641,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,<=0.03,,0.03,0.03,original_test_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2510641/pilon/ERR2510641,MEDIUM
site.06.subj.MHL_0242-14.lab.06MIL0449.iso.1,ERS2394959,ERR2510643,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.5,0.5,0.5,0.5,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2510643/pilon/ERR2510643,HIGH
site.06.subj.RLH_0332-14.lab.06MIL0451.iso.1,ERS2394960,ERR2510644,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,<=0.03,,0.03,0.03,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2510644/pilon/ERR2510644,HIGH
site.06.subj.NHM_0323-14.lab.06MIL0452.iso.1,ERS2394961,ERR2510645,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,<=0.03,,0.03,0.03,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2510645/pilon/ERR2510645,HIGH
site.06.subj.NHM_0324-14.lab.06MIL0453.iso.1,ERS2394962,ERR2510646,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,<=0.03,,0.03,0.03,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2510646/pilon/ERR2510646,HIGH
site.06.subj.NHM_0298-14.lab.06MIL0454.iso.1,ERS2394963,ERR2510647,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.5,0.5,0.5,0.5,original_test_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2510647/pilon/ERR2510647,HIGH
site.06.subj.JHL_0098-14.lab.06MIL0456.iso.1,ERS2394964,ERR2510648,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,<=0.03,,0.03,0.03,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2510648/pilon/ERR2510648,HIGH
site.06.subj.SKT_0006-14.lab.06MIL0458.iso.1,ERS2394966,ERR2510650,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,<=0.03,,0.03,0.03,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2510650/pilon/ERR2510650,HIGH
site.06.subj.MHL_0241-14.lab.06MIL0460.iso.1,ERS2394967,ERR2510651,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,<=0.03,,0.03,0.03,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2510651/pilon/ERR2510651,HIGH
site.06.subj.06TB_0003.lab.06MIL0464.iso.1,ERS2394970,ERR2510654,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,2.0,2.0,2.0,2.0,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2510654/pilon/ERR2510654,MEDIUM
site.06.subj.06TB_0005.lab.06MIL0466.iso.1,ERS2394971,ERR2510655,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.12,0.12,0.12,0.12,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2510655/pilon/ERR2510655,HIGH
site.06.subj.06TB_0011.lab.06MIL0472.iso.1,ERS2394972,ERR2510656,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,>2.0,2.0,,4.0,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2510656/pilon/ERR2510656,HIGH
site.06.subj.06TB_0012.lab.06MIL0473.iso.1,ERS2394973,ERR2510657,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.06,0.06,0.06,0.06,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2510657/pilon/ERR2510657,MEDIUM
site.06.subj.06TB_0016.lab.06MIL0477.iso.1,ERS2394974,ERR2510658,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.12,0.12,0.12,0.12,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2510658/pilon/ERR2510658,MEDIUM
site.06.subj.06TB_0017.lab.06MIL0478.iso.1,ERS2394975,ERR2510659,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,<=0.03,,0.03,0.03,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2510659/pilon/ERR2510659,MEDIUM
site.06.subj.06TB_0018.lab.06MIL0479.iso.1,ERS2394976,ERR2510660,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,2.0,2.0,2.0,2.0,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2510660/pilon/ERR2510660,MEDIUM
site.06.subj.06TB_0019.lab.06MIL0480.iso.1,ERS2394977,ERR2510661,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.06,0.06,0.06,0.06,original_test_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2510661/pilon/ERR2510661,MEDIUM
site.06.subj.06TB_0020.lab.06MIL0481.iso.1,ERS2394978,ERR2510662,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.06,0.06,0.06,0.06,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2510662/pilon/ERR2510662,MEDIUM
site.06.subj.06TB_0021.lab.06MIL0482.iso.1,ERS2394979,ERR2510663,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.12,0.12,0.12,0.12,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2510663/pilon/ERR2510663,MEDIUM
